year,month,day,hour,hourly_altimeter_setting,hourly_dew_point_temperature,hourly_dry_bulb_temperature,hourly_precipitation,hourly_present_weather_type,hourly_pressure_change,hourly_pressure_tendency,hourly_relative_humidity,hourly_sea_level_pressure,hourly_sky_conditions,hourly_station_pressure,hourly_visibility,hourly_wet_bulb_temperature,hourly_wind_direction,hourly_wind_gust_speed,hourly_wind_speed,daily_weather
2021,12,05,00,30.23,27,42,0.00,NA,-0.06,3,55,30.23,FEW:02 180 FEW:02 250,30.21,10,36,340,NA,18,NA
2021,12,05,01,30.26,24,41,0.00,NA,NA,NA,51,30.26,SCT:04 180 SCT:04 250,30.24,10,35,340,NA,11,NA
2021,12,05,02,30.29,24,38,0.00,NA,NA,NA,57,30.29,FEW:02 180 SCT:04 250,30.27,10,33,350,NA,7,NA
2021,12,05,03,30.3,23,41,0.00,NA,-0.07,1,49,30.3,FEW:02 180 SCT:04 210 SCT:04 250,30.27,10,34,330,NA,10,NA
2021,12,05,04,30.32,23,40,0.00,NA,NA,NA,51,30.32,FEW:02 180 BKN:07 220,30.29,10,34,340,NA,7,NA
2021,12,05,05,30.33,21,38,0.00,NA,NA,NA,51,30.33,FEW:02 180 SCT:04 220 SCT:04 250,30.3,10,32,330,NA,8,NA
2021,12,05,06,30.37,19,39,0.00,NA,-0.06,3,45,30.36,FEW:02 200 SCT:04 250,30.35,10,32,340,NA,5,NA
2021,12,05,07,30.4,20,41,0.00,NA,NA,NA,43,30.39,FEW:02 130 SCT:04 180 BKN:07 250,30.37,10,33,300,NA,6,NA
2021,12,05,08,30.41,19,44,0.00,NA,NA,NA,37,30.41,FEW:02 130 SCT:04 180 BKN:07 250,30.38,10,35,340,NA,7,NA
2021,12,05,09,30.43,18,46,0.00,NA,-0.06,1,32,30.42,FEW:02 140 SCT:04 220 BKN:07 270,30.4,10,36,310,NA,8,NA
2021,12,05,10,30.41,18,47,0.00,NA,NA,NA,31,30.41,FEW:02 140 SCT:04 210 BKN:07 270,30.38,10,36,330,NA,8,NA
2021,12,05,11,30.4,19,47,0.00,NA,NA,NA,33,30.39,FEW:02 140 BKN:07 210 BKN:07 260,30.37,10,37,000,NA,0,NA
2021,12,05,12,30.39,20,48,0.00,NA,0.04,6,33,30.38,FEW:02 140 SCT:04 200 BKN:07 260,30.37,10,37,350,NA,5,NA
2021,12,05,13,30.38,21,48,0.00,NA,NA,NA,34,30.37,FEW:02 140 FEW:02 200 BKN:07 260,30.35,10,38,VRB,NA,7,NA
2021,12,05,14,30.37,22,46,0.00,NA,NA,NA,38,30.37,SCT:04 200 BKN:07 250,30.35,10,37,190,NA,6,NA
2021,12,05,15,30.37,23,46,0.00,NA,0.01,5,40,30.37,FEW:02 200 BKN:07 250,30.35,10,37,160,NA,7,NA
2021,12,05,16,30.36,24,43,0.00,NA,NA,NA,47,30.36,FEW:02 100 FEW:02 200 BKN:07 250,30.34,10,36,120,NA,6,NA
2021,12,05,17,30.35,24,41,0.00,NA,NA,NA,51,30.35,FEW:02 200 SCT:04 250,30.32,10,35,090,NA,6,NA
2021,12,05,18,30.34,28,44,0.00,NA,0.03,6,53,30.34,BKN:07 90,30.32,10,38,080,NA,6,NA
2021,12,05,19,30.33,28,44,0.00,NA,NA,NA,53,30.33,BKN:07 90,30.3,10,38,110,NA,6,NA
2021,12,05,20,30.3,32,45,0.00,NA,NA,NA,61,30.3,SCT:04 85,30.27,10,40,110,NA,8,NA
2021,12,05,21,30.28,35,48,0.00,NA,0.06,8,61,30.28,SCT:04 85,30.25,10,42,120,NA,9,NA
2021,12,05,22,30.25,38,50,0.00,NA,NA,NA,63,30.25,BKN:07 36 OVC:08 70,30.22,10,44,130,NA,15,NA
2021,12,05,23,30.21,42,51,0.00,NA,NA,NA,71,30.21,BKN:07 32 OVC:08 50,30.19,10,47,130,23,11,NA
2021,12,06,00,30.17,46,52,0.01,-RA:02 |RA |RA,0.12,8,80,30.16,OVC:08 25,30.14,10,49,120,NA,13,RA BR
2021,12,06,01,30.12,49,52,0.02,NA,NA,NA,89,30.12,OVC:08 12,30.09,10,50,120,NA,10,RA BR
2021,12,06,02,30.08,51,53,T,NA,NA,NA,93,30.08,OVC:08 12,30.06,10,52,120,NA,9,RA BR
2021,12,06,03,30.02,52,54,0.34s,RA:02 BR:1 |RA |RA,0.14,8,93,30.02,OVC:08 14,30,6,53,120,NA,9,RA BR
2021,12,06,04,29.98,53,55,0.14,-RA:02 |RA |RA,NA,NA,93,29.98,OVC:08 10,29.96,9,54,150,NA,10,RA BR
2021,12,06,05,29.95,53,55,T,NA,NA,NA,93,29.95,OVC:08 8,29.93,7,54,210,NA,6,RA BR
2021,12,06,06,29.94,54,55,0.00,BR:1 ||,0.08,6,96,29.94,BKN:07 6 OVC:08 13,29.91,5,54,200,NA,14,RA BR
2021,12,06,07,29.96,52,53,0.00,BR:1 |s |,NA,NA,96,29.96,BKN:07 3 BKN:07 15,29.93,0.5,52,220,NA,14,RA BR
2021,12,06,08,29.95,52,54,0.00,NA,NA,NA,93,29.95,FEW:02 7 BKN:07 12 BKN:07 41,29.93,10,53,220,NA,9,RA BR
2021,12,06,09,29.94,52,55,0.00,NA,0,8,90,29.94,BKN:07 12 BKN:07 35 BKN:07 220,29.91,10,53,200,NA,11,RA BR
2021,12,06,10,29.89,51,54,0.00,BR:1 ||,NA,NA,90,29.89,BKN:07 8 BKN:07 15 OVC:08 29,29.87,6,52,170,NA,16,RA BR
2021,12,06,11,29.83,52,55,0.00,NA,NA,NA,90,29.83,SCT:04 5 BKN:07 22 BKN:07 170,29.8,6,53,180,NA,24,RA BR
2021,12,06,12,29.79,51,53,0.00,BR:1 |s |,0.15,6,93,29.79,OVC:08 3,29.77,0.5,52,180,33,28,RA BR
2021,12,06,13,29.74,51,53,0.00,BR:1 ||,NA,NA,93,29.74,BKN:07 4 BKN:07 110,29.72,2,52,180,37,29,RA BR
2021,12,06,14,29.72,52,54,0.00,BR:1 ||,NA,NA,93,29.72,OVC:08 3,29.7,0.75,53,190,33,23,RA BR
2021,12,06,15,29.68,54,55,0.00,BR:1 ||,0.11,7,96,29.67,OVC:08 3,29.65,0.75,54,190,37,29,RA BR
2021,12,06,16,29.65,54,55,0.00,NA,NA,NA,96,29.65,BKN:07 6 BKN:07 160 OVC:08 210,29.62,2.5,54,200,33,24,RA BR
2021,12,06,17,29.65,53,55,0.00,NA,NA,NA,93,29.65,FEW:02 6 OVC:08 130,29.62,9,54,200,NA,21,RA BR
2021,12,06,18,29.64,52,55,T,NA,0.01,8,90,29.64,BKN:07 65 BKN:07 110 OVC:08 130,29.62,10,53,200,NA,15,RA BR
2021,12,06,19,29.62,52,56,0.00,NA,NA,NA,87,29.62,SCT:04 60 BKN:07 80 BKN:07 120,29.59,10,54,200,NA,16,RA BR
2021,12,06,20,29.68,53,57,0.03,-RA:02 BR:1 |RA |RA,NA,NA,87,29.67,FEW:02 18 BKN:07 26 OVC:08 50,29.65,6,55,270,36,25,RA BR
2021,12,06,21,29.75,40,52,T,NA,-0.11,3,64,29.74,OVC:08 55,29.72,10,46,280,NA,15,RA BR
2021,12,06,22,29.8,29,50,0.00,NA,NA,NA,44,29.8,OVC:08 65,29.78,10,41,270,30,22,RA BR
2021,12,06,23,29.88,27,46,0.00,NA,NA,NA,47,29.88,FEW:02 45 OVC:08 75,29.85,10,38,320,38,28,RA BR
2021,12,07,00,29.94,18,42,0.00,NA,-0.19,3,38,29.94,FEW:02 50 FEW:02 110 BKN:07 250,29.91,10,33,320,32,23,NA
2021,12,07,01,29.98,18,41,0.00,NA,NA,NA,39,29.98,SCT:04 250,29.96,10,33,300,26,16,NA
2021,12,07,02,30.03,20,40,0.00,NA,NA,NA,45,30.02,BKN:07 250,30.01,10,33,280,NA,16,NA
2021,12,07,03,30.04,22,39,0.00,NA,-0.1,1,50,30.03,BKN:07 250,30.01,10,33,260,NA,13,NA
2021,12,07,04,30.06,21,38,0.00,NA,NA,NA,51,30.06,BKN:07 250,30.03,10,32,260,NA,14,NA
2021,12,07,05,30.1,21,38,0.00,NA,NA,NA,51,30.1,BKN:07 250,30.08,10,32,270,NA,10,NA
2021,12,07,06,30.13,21,38,0.00,NA,-0.09,3,51,30.12,FEW:02 37 FEW:02 150 BKN:07 260,30.11,10,32,270,NA,9,NA
2021,12,07,07,30.17,23,38,0.00,NA,NA,NA,55,30.17,FEW:02 37 SCT:04 190 BKN:07 260,30.14,10,33,250,NA,16,NA
2021,12,07,08,30.19,22,40,0.00,NA,NA,NA,49,30.18,FEW:02 40 FEW:02 190 BKN:07 260,30.16,10,33,270,NA,17,NA
2021,12,07,09,30.2,21,41,0.00,NA,-0.07,1,45,30.2,FEW:02 43 FEW:02 190 BKN:07 260,30.17,10,34,270,NA,13,NA
2021,12,07,10,30.18,19,41,0.00,NA,NA,NA,41,30.18,FEW:02 48 FEW:02 200 BKN:07 260,30.16,10,33,310,16,9,NA
2021,12,07,11,30.16,21,43,0.00,NA,NA,NA,42,30.16,FEW:02 50 SCT:04 170 BKN:07 260,30.14,10,35,260,NA,9,NA
2021,12,07,12,30.17,19,43,0.00,NA,0.03,5,38,30.17,FEW:02 55 BKN:07 180 BKN:07 260,30.14,10,34,260,18,8,NA
2021,12,07,13,30.17,19,43,0.00,NA,NA,NA,38,30.17,SCT:04 55 BKN:07 200 BKN:07 260,30.14,10,34,300,NA,11,NA
2021,12,07,14,30.17,21,42,0.00,NA,NA,NA,43,30.17,BKN:07 55 BKN:07 250,30.14,10,34,250,NA,9,NA
2021,12,07,15,30.19,20,41,0.00,NA,-0.01,3,43,30.18,SCT:04 50 BKN:07 250,30.16,10,33,280,NA,9,NA
2021,12,07,16,30.19,20,40,0.00,NA,NA,NA,45,30.19,FEW:02 50 BKN:07 250,30.16,10,33,270,NA,9,NA
2021,12,07,17,30.2,21,40,0.00,NA,NA,NA,47,30.2,FEW:02 50 FEW:02 190 BKN:07 230,30.17,10,33,270,NA,9,NA
2021,12,07,18,30.2,21,39,0.00,NA,-0.01,0,48,30.19,BKN:07 180 BKN:07 250,30.17,10,33,280,NA,6,NA
2021,12,07,19,30.21,21,39,0.00,NA,NA,NA,48,30.2,FEW:02 50 SCT:04 150 BKN:07 190,30.19,10,33,290,NA,7,NA
2021,12,07,20,30.21,20,39,0.00,NA,NA,NA,46,30.21,FEW:02 50 BKN:07 230,30.19,10,32,250,NA,9,NA
2021,12,07,21,30.21,21,38,0.00,NA,-0.01,0,51,30.2,FEW:02 50 OVC:08 240,30.19,10,32,280,NA,7,NA
2021,12,07,22,30.2,22,38,0.00,NA,NA,NA,52,30.19,BKN:07 150 OVC:08 240,30.17,10,32,280,NA,7,NA
2021,12,07,23,30.18,22,38,0.00,NA,NA,NA,52,30.18,FEW:02 48 BKN:07 150 OVC:08 230,30.16,10,32,310,NA,6,NA
2021,12,08,00,30.16,23,38,0.00,NA,0.05,8,55,30.16,OVC:08 160,30.14,10,33,040,NA,5,RA SN BR
2021,12,08,01,30.14,23,37,0.00,NA,NA,NA,57,30.14,OVC:08 140,30.11,10,32,040,NA,7,RA SN BR
2021,12,08,02,30.15,24,37,0.00,NA,NA,NA,59,30.15,BKN:07 130 OVC:08 230,30.12,10,32,080,NA,3,RA SN BR
2021,12,08,03,30.14,25,36,0.00,NA,0.01,6,64,30.14,SCT:04 100 OVC:08 140,30.11,10,32,040,NA,3,RA SN BR
2021,12,08,04,30.13,24,36,0.00,NA,NA,NA,62,30.12,FEW:02 100 OVC:08 160,30.11,10,32,030,NA,3,RA SN BR
2021,12,08,05,30.12,25,36,0.00,NA,NA,NA,64,30.12,OVC:08 140,30.09,10,32,040,NA,5,RA SN BR
2021,12,08,06,30.12,25,37,0.00,NA,0.03,6,62,30.11,FEW:02 35 SCT:04 110 OVC:08 140,30.09,10,33,030,NA,7,RA SN BR
2021,12,08,07,30.1,26,37,0.00,NA,NA,NA,65,30.1,FEW:02 38 BKN:07 120 OVC:08 140,30.08,10,33,050,NA,7,RA SN BR
2021,12,08,08,30.08,26,39,0.00,NA,NA,NA,60,30.08,FEW:02 33 OVC:08 100,30.06,10,34,040,NA,7,RA SN BR
2021,12,08,09,30.07,26,40,0.00,NA,0.04,6,58,30.07,SCT:04 37 OVC:08 95,30.04,10,35,040,NA,7,RA SN BR
2021,12,08,10,30.04,26,41,0.00,NA,NA,NA,55,30.03,BKN:07 35 OVC:08 90,30.01,10,35,040,NA,8,RA SN BR
2021,12,08,11,29.98,28,42,0.00,NA,NA,NA,58,29.98,FEW:02 32 SCT:04 90 BKN:07 130,29.96,10,36,070,NA,8,RA SN BR
2021,12,08,12,29.95,31,42,0.00,NA,0.12,7,65,29.94,FEW:02 32 BKN:07 120 OVC:08 260,29.93,10,37,060,NA,6,RA SN BR
2021,12,08,13,29.91,31,42,0.00,NA,NA,NA,65,29.91,SCT:04 28 BKN:07 39 BKN:07 120,29.88,10,37,010,NA,6,RA SN BR
2021,12,08,14,29.89,33,42,0.00,NA,NA,NA,71,29.88,FEW:02 28 BKN:07 40 BKN:07 160,29.87,10,38,360,NA,7,RA SN BR
2021,12,08,15,29.88,33,41,0.00,NA,0.06,6,73,29.88,FEW:02 23 BKN:07 42 BKN:07 160,29.85,10,38,350,NA,6,RA SN BR
2021,12,08,16,29.89,33,40,0.00,NA,NA,NA,77,29.88,BKN:07 19 BKN:07 47 BKN:07 250,29.87,10,37,020,NA,8,RA SN BR
2021,12,08,17,29.89,33,39,0.00,NA,NA,NA,79,29.88,FEW:02 19 BKN:07 32 BKN:07 60,29.87,10,37,020,NA,9,RA SN BR
2021,12,08,18,29.88,33,38,0.00,NA,0,6,83,29.88,FEW:02 14 SCT:04 38 OVC:08 90,29.85,10,36,360,NA,8,RA SN BR
2021,12,08,19,29.89,33,38,T,-RA:02 |RA |RA,NA,NA,83,29.89,SCT:04 16 BKN:07 26 OVC:08 32,29.87,10,36,340,NA,7,RA SN BR
2021,12,08,20,29.91,32,34,0.05,-SN:03 BR:1 |SN |,NA,NA,92,29.91,FEW:02 6 BKN:07 12 OVC:08 18,29.88,3,33,310,NA,7,RA SN BR
2021,12,08,21,29.93,33,35,0.02,-SN:03 RA:02 |RA RA SN |RA,-0.05,3,93,29.93,SCT:04 9 BKN:07 15 OVC:08 27,29.91,8,34,300,NA,10,RA SN BR
2021,12,08,22,29.96,31,35,T,NA,NA,NA,85,29.95,FEW:02 12 BKN:07 38 OVC:08 170,29.93,10,33,290,NA,13,RA SN BR
2021,12,08,23,29.97,29,36,0.00,NA,NA,NA,76,29.97,SCT:04 15 OVC:08 36,29.95,10,33,310,NA,17,RA SN BR
2021,12,09,00,29.98,26,35,0.00,NA,-0.05,1,70,29.98,BKN:07 31,29.96,10,32,310,NA,17,NA
2021,12,09,01,30,25,34,0.00,NA,NA,NA,70,30,FEW:02 31,29.98,10,31,310,22,14,NA
2021,12,09,02,30.06,21,34,0.00,NA,NA,NA,59,30.05,FEW:02 35,30.03,10,29,300,30,21,NA
2021,12,09,03,30.08,20,33,0.00,NA,-0.1,3,58,30.08,FEW:02 35,30.06,10,29,310,32,24,NA
2021,12,09,04,30.1,20,32,0.00,NA,NA,NA,61,30.1,FEW:02 36,30.08,10,28,330,26,17,NA
2021,12,09,05,30.14,20,32,0.00,NA,NA,NA,61,30.14,CLR:00,30.11,10,28,320,NA,11,NA
2021,12,09,06,30.16,19,32,0.00,NA,-0.08,3,59,30.16,FEW:02 35 FEW:02 250,30.14,10,28,310,NA,14,NA
2021,12,09,07,30.18,19,33,0.00,NA,NA,NA,56,30.18,FEW:02 40 FEW:02 250,30.16,10,28,310,NA,9,NA
2021,12,09,08,30.22,20,35,0.00,NA,NA,NA,54,30.21,FEW:02 45 BKN:07 250,30.19,10,30,290,NA,9,NA
2021,12,09,09,30.23,19,37,0.00,NA,-0.07,2,48,30.23,BKN:07 250,30.21,10,31,320,NA,14,NA
2021,12,09,10,30.23,18,37,0.00,NA,NA,NA,46,30.23,BKN:07 250,30.21,10,30,300,NA,11,NA
2021,12,09,11,30.22,18,39,0.00,NA,NA,NA,43,30.22,BKN:07 250,30.19,10,32,330,NA,15,NA
2021,12,09,12,30.22,17,38,0.00,NA,0.01,5,43,30.22,BKN:07 250,30.19,10,31,330,NA,13,NA
2021,12,09,13,30.23,17,39,0.00,NA,NA,NA,41,30.22,SCT:04 190 OVC:08 250,30.21,10,31,320,NA,10,NA
2021,12,09,14,30.24,17,38,0.00,NA,NA,NA,43,30.24,SCT:04 220 OVC:08 260,30.22,10,31,260,NA,10,NA
2021,12,09,15,30.23,17,38,0.00,NA,-0.01,0,43,30.23,SCT:04 200 OVC:08 260,30.21,10,31,000,NA,0,NA
2021,12,09,16,30.23,17,38,0.00,NA,NA,NA,43,30.22,BKN:07 190 BKN:07 250,30.21,10,31,000,NA,0,NA
2021,12,09,17,30.24,18,36,0.00,NA,NA,NA,48,30.24,BKN:07 170 OVC:08 250,30.22,10,30,130,NA,3,NA
2021,12,09,18,30.28,20,36,0.00,NA,-0.05,3,52,30.28,BKN:07 160 BKN:07 200 OVC:08 250,30.25,10,30,080,NA,5,NA
2021,12,09,19,30.28,20,37,0.00,NA,NA,NA,50,30.28,SCT:04 110 BKN:07 130 OVC:08 250,30.25,10,31,090,NA,5,NA
2021,12,09,20,30.27,22,36,0.00,NA,NA,NA,57,30.26,BKN:07 120 BKN:07 150 OVC:08 250,30.24,10,31,100,NA,7,NA
2021,12,09,21,30.26,23,37,0.00,NA,0.02,8,57,30.26,FEW:02 95 BKN:07 110 OVC:08 140,30.24,10,32,090,NA,3,NA
2021,12,09,22,30.26,22,39,0.00,NA,NA,NA,50,30.26,BKN:07 140 OVC:08 250,30.24,10,33,200,NA,9,NA
2021,12,09,23,30.24,23,38,0.00,NA,NA,NA,55,30.24,SCT:04 140 OVC:08 230,30.22,10,33,220,NA,7,NA
2021,12,10,00,30.22,25,40,0.00,NA,0.04,8,55,30.22,BKN:07 110 OVC:08 230,30.19,10,34,210,NA,10,NA
2021,12,10,01,30.23,26,39,0.00,NA,NA,NA,60,30.23,FEW:02 50 OVC:08 130,30.21,10,34,220,NA,9,NA
2021,12,10,02,30.22,24,40,0.00,NA,NA,NA,53,30.22,FEW:02 50 OVC:08 120,30.19,10,34,210,NA,10,NA
2021,12,10,03,30.21,28,40,0.00,NA,0.01,8,63,30.2,OVC:08 110,30.19,10,35,210,NA,8,NA
2021,12,10,04,30.18,30,41,0.00,NA,NA,NA,65,30.18,OVC:08 95,30.16,10,37,180,NA,9,NA
2021,12,10,05,30.2,32,43,0.00,NA,NA,NA,65,30.19,OVC:08 85,30.17,10,38,180,NA,10,NA
2021,12,10,06,30.19,34,44,0.00,NA,0.02,6,68,30.18,BKN:07 85,30.16,10,40,190,NA,10,NA
2021,12,10,07,30.18,36,45,0.00,NA,NA,NA,71,30.18,BKN:07 85,30.16,10,41,200,NA,13,NA
2021,12,10,08,30.21,36,46,0.00,NA,NA,NA,68,30.21,FEW:02 27 OVC:08 85,30.19,10,42,220,NA,10,NA
2021,12,10,09,30.21,31,48,0.00,NA,-0.02,0,52,30.2,FEW:02 35 BKN:07 90,30.19,10,41,230,NA,13,NA
2021,12,10,10,30.18,33,49,0.00,NA,NA,NA,55,30.18,FEW:02 39 BKN:07 85,30.16,10,42,240,NA,9,NA
2021,12,10,11,30.16,34,49,0.00,NA,NA,NA,56,30.16,BKN:07 80 BKN:07 190,30.14,10,42,260,NA,8,NA
2021,12,10,12,30.14,34,49,0.00,NA,0.06,6,56,30.14,BKN:07 80 BKN:07 190,30.11,10,42,260,NA,6,NA
2021,12,10,13,30.13,34,49,0.00,NA,NA,NA,56,30.13,SCT:04 75 SCT:04 170 BKN:07 260,30.11,10,42,230,NA,3,NA
2021,12,10,14,30.13,34,50,0.00,NA,NA,NA,54,30.13,BKN:07 70 BKN:07 250,30.11,10,43,000,NA,0,NA
2021,12,10,15,30.14,34,47,0.00,NA,0,5,61,30.14,SCT:04 70 BKN:07 250,30.11,10,41,210,NA,3,NA
2021,12,10,16,30.14,34,46,0.00,NA,NA,NA,63,30.14,FEW:02 70 FEW:02 170 BKN:07 250,30.11,10,41,000,NA,0,NA
2021,12,10,17,30.16,33,43,0.00,NA,NA,NA,68,30.16,SCT:04 65 SCT:04 250,30.14,10,39,180,NA,3,NA
2021,12,10,18,30.15,34,42,0.00,NA,-0.01,0,73,30.15,FEW:02 65 SCT:04 250,30.12,10,39,120,NA,5,NA
2021,12,10,19,30.15,33,40,0.00,NA,NA,NA,77,30.15,SCT:04 65 SCT:04 250,30.12,10,37,090,NA,3,NA
2021,12,10,20,30.14,34,39,0.00,NA,NA,NA,82,30.14,SCT:04 65 SCT:04 250,30.11,10,37,050,NA,5,NA
2021,12,10,21,30.12,37,43,0.00,NA,0.03,8,80,30.12,BKN:07 70 BKN:07 250,30.09,10,40,060,NA,5,NA
2021,12,10,22,30.13,37,44,0.00,NA,NA,NA,76,30.13,BKN:07 55 BKN:07 90 BKN:07 220,30.11,10,41,000,NA,0,NA
2021,12,10,23,30.1,38,44,0.00,NA,NA,NA,79,30.1,BKN:07 50 OVC:08 90,30.08,10,41,060,NA,5,NA
2021,12,11,00,30.08,39,45,0.00,NA,0.04,8,80,30.07,BKN:07 44 OVC:08 70,30.06,10,42,070,NA,3,RA DZ FG BR
2021,12,11,01,30.06,40,46,T,-RA:02 |RA |RA,NA,NA,79,30.05,BKN:07 22 BKN:07 35 OVC:08 50,30.03,10,43,060,NA,5,RA DZ FG BR
2021,12,11,02,30.04,42,45,0.01,-RA:02 BR:1 |RA |RA,NA,NA,90,30.03,BKN:07 9 OVC:08 19,30.01,5,44,080,NA,5,RA DZ FG BR
2021,12,11,03,30,44,45,0.03s,-RA:02 BR:1 |RA |RA,0.07,8,97,30,OVC:08 4,29.98,2,45,080,NA,3,RA DZ FG BR
2021,12,11,04,29.97,46,46,0.03,BR:1 ||,NA,NA,100,29.97,BKN:07 3 OVC:08 8,29.95,2.5,46,000,NA,0,RA DZ FG BR
2021,12,11,05,29.95,46,47,0.01,-DZ:01 BR:1 |s DZ s |DZ s,NA,NA,97,29.94,OVC:08 2,29.93,0.5,47,060,NA,6,RA DZ FG BR
2021,12,11,06,29.91,52,52,T,-DZ:01 FG:2 |FG DZ |DZ,0.1,8,100,29.91,VV:09 2,29.88,0.25,52,180,17,13,RA DZ FG BR
2021,12,11,07,29.88,53,53,T,-DZ:01 FG:2 |FG DZ |DZ,NA,NA,100,29.88,VV:09 2,29.85,0.12,53,170,NA,14,RA DZ FG BR
2021,12,11,08,29.86,53,53,0.00,BR:1 |s |,NA,NA,100,29.85,OVC:08 2,29.83,0.25,53,180,NA,15,RA DZ FG BR
2021,12,11,09,29.83,53,53,0.00,BR:1 |s |,0.08,6,100,29.83,OVC:08 3,29.8,0.25,53,190,NA,24,RA DZ FG BR
2021,12,11,10,29.8,53,54,0.00,BR:1 ||,NA,NA,97,29.8,OVC:08 6,29.78,5,53,190,34,28,RA DZ FG BR
2021,12,11,11,29.74,53,54,0.00,BR:1 ||,NA,NA,97,29.74,OVC:08 5,29.72,4,53,180,31,24,RA DZ FG BR
2021,12,11,12,29.71,53,54,0.00,BR:1 |s |,0.09,8,97,29.71,OVC:08 3,29.69,0.25,53,190,NA,24,RA DZ FG BR
2021,12,11,13,29.67,54,54,0.00,BR:1 |s |,NA,NA,100,29.67,OVC:08 3,29.65,0.25,54,170,NA,18,RA DZ FG BR
2021,12,11,14,29.65,54,55,0.00,BR:1 |s |,NA,NA,96,29.65,BKN:07 3 OVC:08 25,29.62,0.5,54,180,26,22,RA DZ FG BR
2021,12,11,15,29.67,54,55,0.00,BR:1 ||,0.04,5,96,29.66,SCT:04 3 OVC:08 28,29.65,2,54,200,30,21,RA DZ FG BR
2021,12,11,16,29.64,55,56,0.00,BR:1 ||,NA,NA,97,29.64,FEW:02 3 BKN:07 28,29.62,6,55,190,NA,16,RA DZ FG BR
2021,12,11,17,29.61,56,58,0.00,NA,NA,NA,93,29.61,FEW:02 29 SCT:04 90 OVC:08 210,29.59,9,57,190,30,20,RA DZ FG BR
2021,12,11,18,29.61,56,59,0.00,NA,0.03,6,90,29.6,SCT:04 25 BKN:07 120 BKN:07 200,29.59,9,57,180,36,25,RA DZ FG BR
2021,12,11,19,29.59,55,57,0.00,NA,NA,NA,93,29.59,FEW:02 25 OVC:08 110,29.57,7,56,200,NA,24,RA DZ FG BR
2021,12,11,20,29.58,55,57,T,NA,NA,NA,93,29.58,FEW:02 80 OVC:08 110,29.56,8,56,190,34,28,RA DZ FG BR
2021,12,11,21,29.58,55,57,T,-RA:02 |RA |RA,0.03,6,93,29.57,OVC:08 110,29.56,10,56,200,NA,18,RA DZ FG BR
2021,12,11,22,29.64,52,55,0.08,-RA:02 |RA |RA,NA,NA,90,29.64,FEW:02 27 BKN:07 43 OVC:08 100,29.62,10,53,240,NA,23,RA DZ FG BR
2021,12,11,23,29.66,47,56,T,NA,NA,NA,72,29.66,FEW:02 45 BKN:07 90 OVC:08 110,29.64,10,51,270,NA,16,RA DZ FG BR
2021,12,12,00,29.74,35,51,0.00,NA,-0.16,3,54,29.73,FEW:02 60 BKN:07 80 OVC:08 110,29.72,10,44,270,34,21,NA
2021,12,12,01,29.81,31,50,0.00,NA,NA,NA,48,29.81,FEW:02 60 BKN:07 90 OVC:08 160,29.78,10,42,280,28,17,NA
2021,12,12,02,29.86,29,47,0.00,NA,NA,NA,50,29.86,BKN:07 48 OVC:08 200,29.83,10,40,290,NA,18,NA
2021,12,12,03,29.89,25,46,0.00,NA,-0.16,1,44,29.89,SCT:04 50 SCT:04 200 OVC:08 250,29.87,10,38,300,38,26,NA
2021,12,12,04,29.93,22,46,0.00,NA,NA,NA,38,29.93,FEW:02 50 OVC:08 210,29.91,10,37,310,34,23,NA
2021,12,12,05,29.96,21,45,0.00,NA,NA,NA,39,29.96,FEW:02 50 OVC:08 230,29.93,10,36,310,26,17,NA
2021,12,12,06,30.01,21,44,0.00,NA,-0.12,3,40,30.01,FEW:02 50 BKN:07 250,29.98,10,35,310,NA,18,NA
2021,12,12,07,30.06,21,43,0.00,NA,NA,NA,42,30.06,FEW:02 50 BKN:07 250,30.03,10,35,310,28,21,NA
2021,12,12,08,30.1,21,44,0.00,NA,NA,NA,40,30.1,FEW:02 50 SCT:04 250,30.08,10,35,300,28,21,NA
2021,12,12,09,30.13,17,45,0.00,NA,-0.12,1,33,30.13,FEW:02 50 SCT:04 250,30.11,10,35,300,31,24,NA
2021,12,12,10,30.14,17,46,0.00,NA,NA,NA,31,30.14,FEW:02 50 FEW:02 250,30.11,10,36,300,24,20,NA
2021,12,12,11,30.14,18,48,0.00,NA,NA,NA,30,30.14,FEW:02 50 FEW:02 250,30.11,10,37,310,28,20,NA
2021,12,12,12,30.14,19,49,0.00,NA,-0.01,0,31,30.14,FEW:02 50,30.11,10,38,290,NA,15,NA
2021,12,12,13,30.15,17,49,0.00,NA,NA,NA,28,30.15,FEW:02 50,30.12,10,37,280,NA,16,NA
2021,12,12,14,30.16,17,49,0.00,NA,NA,NA,28,30.16,FEW:02 50,30.14,10,37,280,NA,11,NA
2021,12,12,15,30.18,20,48,0.00,NA,-0.04,3,33,30.18,CLR:00,30.16,10,37,270,NA,14,NA
2021,12,12,16,30.19,24,45,0.00,NA,NA,NA,44,30.19,CLR:00,30.16,10,37,260,NA,13,NA
2021,12,12,17,30.21,25,45,0.00,NA,NA,NA,46,30.21,CLR:00,30.19,10,37,260,NA,11,NA
2021,12,12,18,30.23,27,44,0.00,NA,-0.05,3,51,30.22,CLR:00,30.21,10,37,250,NA,13,NA
